Date,Banco Bradesco,Itau Unibanco,Banco Santander,BOVA
2019-10-17,8.359999656677246,6.809563159942627,4.239999771118164,101.05000305175781
2019-10-18,8.149999618530273,6.817807197570801,4.300000190734863,100.75
2019-10-21,8.140000343322754,6.892003059387207,4.349999904632568,102.0
2019-10-22,8.520000457763672,7.164055824279785,4.360000133514404,103.23999786376953
2019-10-23,8.699999809265137,7.378400802612305,4.400000095367432,103.4000015258789
2019-10-24,8.6899995803833,7.419620990753174,4.349999904632568,103.0
2019-10-25,8.850000381469727,7.49381685256958,4.369999885559082,103.37000274658203
2019-10-28,9.180000305175781,7.642209053039551,4.369999885559082,103.94999694824219
2019-10-29,9.079999923706055,7.518548965454102,4.340000152587891,103.5
2019-10-30,9.100000381469727,7.5680131912231445,4.090000152587891,104.29000091552734
2019-10-31,8.760000228881836,7.444353103637695,3.9600000381469727,103.2300033569336
2019-11-01,8.710000038146973,7.469085216522217,4.010000228881836,104.2699966430664
2019-11-04,8.649999618530273,7.4361090660095215,4.119999885559082,104.62999725341797
2019-11-05,8.800000190734863,7.576257228851318,4.159999847412109,104.66999816894531
2019-11-06,8.609999656677246,7.3866448402404785,4.110000133514404,104.3499984741211
2019-11-07,8.550000190734863,7.353669166564941,4.179999828338623,105.30999755859375
2019-11-08,8.199999809265137,7.155811786651611,4.119999885559082,103.4000015258789
2019-11-11,8.1899995803833,7.180543899536133,4.119999885559082,104.23999786376953
2019-11-12,8.069999694824219,7.040396213531494,4.039999961853027,102.44999694824219
2019-11-13,7.960000038146973,6.9744439125061035,3.9000000953674316,102.37000274658203
2019-11-14,7.909999847412109,6.9579548835754395,3.9000000953674316,102.55000305175781
2019-11-18,7.860000133514404,6.933222770690918,3.880000114440918,102.0
2019-11-19,7.820000171661377,6.842538833618164,3.9000000953674316,101.95999908447266
2019-11-21,7.889999866485596,6.933222770690918,3.9000000953674316,103.5
2019-11-22,8.0,6.990931987762451,3.940000057220459,104.5999984741211
2019-11-25,7.929999828338623,6.8672709465026855,3.990000009536743,104.25
2019-11-26,7.769999980926514,6.685903072357178,3.9200000762939453,103.44000244140625
2019-11-27,7.849999904632568,6.727122783660889,3.930000066757202,103.68000030517578
2019-11-29,7.849999904632568,6.710635185241699,3.869999885559082,104.3499984741211
2019-12-02,7.949999809265137,6.883759021759033,3.799999952316284,104.80999755859375
2019-12-03,8.0,6.892003059387207,3.799999952316284,105.0
2019-12-04,8.15999984741211,7.098104000091553,3.9000000953674316,106.0999984741211
2019-12-05,8.239999771118164,7.155811786651611,3.890000104904175,106.44000244140625
2019-12-06,8.279999732971191,7.1145920753479,3.9100000858306885,106.93000030517578
2019-12-09,8.3100004196167,7.254740238189697,3.930000066757202,106.7699966430664
2019-12-10,8.270000457763672,7.131080150604248,3.880000114440918,106.58000183105469
2019-12-11,8.239999771118164,7.081615924835205,3.890000104904175,106.75
2019-12-12,8.4399995803833,7.155811786651611,4.050000190734863,107.8499984741211
2019-12-13,8.4399995803833,7.254740238189697,4.090000152587891,108.30999755859375
2019-12-16,8.40999984741211,7.221764087677002,4.150000095367432,107.72000122070312
2019-12-17,8.510000228881836,7.254740238189697,4.159999847412109,108.41000366210938
2019-12-18,8.739999771118164,7.403132915496826,4.159999847412109,110.16000366210938
2019-12-19,8.869999885559082,7.411376953125,4.139999866485596,110.81999969482422
2019-12-20,8.600000381469727,7.2794718742370605,4.150000095367432,110.83999633789062
2019-12-23,8.729999542236328,7.378400802612305,4.139999866485596,111.66999816894531
2019-12-26,8.9399995803833,7.543281078338623,4.119999885559082,112.80999755859375
2019-12-27,8.899999618530273,7.510304927825928,4.130000114440918,112.16999816894531
2019-12-30,8.949999809265137,7.543281078338623,4.130000114440918,111.2300033569336
2020-01-02,9.229999542236328,7.732893943786621,4.320000171661377,114.23999786376953
2020-01-03,9.25,7.666941165924072,4.190000057220459,113.80000305175781
2020-01-06,9.010000228881836,7.502060890197754,4.210000038146973,112.58999633789062
2020-01-07,8.850000381469727,7.32069206237793,4.130000114440918,112.23999786376953
2020-01-08,8.710000038146973,7.213520050048828,4.119999885559082,111.94999694824219
2020-01-09,8.5600004196167,7.056883811950684,4.150000095367432,111.66000366210938
